"source_record_id","name_vi","category","province_code","source","source_url","retrieved_on","location_text","reported_longitude","reported_latitude","key","province_source_url","province_match_method","map_id","match_method","coordinate_available","legal_status","review_status","candidate_map_ids","candidate_match_method","latitude","longitude","coordinate_source_url","reported_coordinate_check"
"kcn-kkt-kcn-cam-tuyen","KCN Cam Tuyền","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cam-tuyen","2026-09-10","Cam Lộ (Quảng Trị cũ)",,,"cam tuyen","https://kcn-kkt.com/kcn/kcn-cam-tuyen","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-co-thi-dich-vu-phia-tay","KCN có thị dịch vụ phía Tây","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-co-thi-dich-vu-phia-tay","2026-09-10","Huyện Vĩnh Linh, Cam Lộ, Triệu Phong, Hải Lăng",,,"co thi dich vu phia tay","https://kcn-kkt.com/kcn/kcn-co-thi-dich-vu-phia-tay","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cua-ngo-phia-tay","KCN cửa ngõ phía Tây","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cua-ngo-phia-tay","2026-09-10","Huyện Quảng Trạch",,,"cua ngo phia tay","https://kcn-kkt.com/kcn/kcn-cua-ngo-phia-tay","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-da-nganh-trieu-phu","KCN đa ngành Triều Phú","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-da-nganh-trieu-phu","2026-09-10","Huyện Triều Phong",,,"da nganh trieu phu","https://kcn-kkt.com/kcn/kcn-da-nganh-trieu-phu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-da-nganh-da-linh-vuc-thuoc-khu-kinh-te-dong-nam-theo-giai-doan-2","KCN đa ngành, đa lĩnh vực thuộc Khu kinh tế Đông Nam (theo giai đoạn 2)","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-da-nganh-da-linh-vuc-thuoc-khu-kinh-te-dong-nam-theo-giai-doan-2","2026-09-10","Huyện Triều Phong",,,"da nganh da linh vuc thuoc khu kinh te dong nam theo giai doan 2","https://kcn-kkt.com/kcn/kcn-da-nganh-da-linh-vuc-thuoc-khu-kinh-te-dong-nam-theo-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-dien-sanh","KCN độ thị dịch vụ Diễn Sanh","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-dien-sanh","2026-09-10","Huyện Hải Lăng",,,"do thi dich vu dien sanh","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-dien-sanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hon-la-ii","KCN Hòn La II","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hon-la-ii","2026-09-10","Huyện Quảng Trạch",,,"hon la 2","https://kcn-kkt.com/kcn/kcn-hon-la-ii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ho-tro-phat-trien-khu-phuc-hop-nang-luong","KCN hỗ trợ phát triển khu phức hợp năng lượng","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ho-tro-phat-trien-khu-phuc-hop-nang-luong","2026-09-10","Huyện Hải Lăng (Khu kinh tế Đông Nam)",,,"ho tro phat trien khu phuc hop nang luong","https://kcn-kkt.com/kcn/kcn-ho-tro-phat-trien-khu-phuc-hop-nang-luong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ho-tro-phat-trien-nha-may-nhiet-dien","KCN hỗ trợ phát triển nhà máy nhiệt điện","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ho-tro-phat-trien-nha-may-nhiet-dien","2026-09-10","Huyện Hải Lăng (Khu kinh tế Đông Nam)",,,"ho tro phat trien nha may nhiet dien","https://kcn-kkt.com/kcn/kcn-ho-tro-phat-trien-nha-may-nhiet-dien","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hon-hop-chuc-nang","KCN hỗn hợp chức năng","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hon-hop-chuc-nang","2026-09-10","Huyện Hải Lăng (Khu kinh tế Đông Nam)",,,"hon hop chuc nang","https://kcn-kkt.com/kcn/kcn-hon-hop-chuc-nang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-quan-ngang","KCN Quán Ngang","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-quan-ngang","2026-09-10","Huyện Gio Linh",,,"quan ngang","https://kcn-kkt.com/kcn/kcn-quan-ngang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-quang-trach","KCN Quảng Trạch","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-quang-trach","2026-09-10","Huyện Quảng Trạch",,,"quang trach","https://kcn-kkt.com/kcn/kcn-quang-trach","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-quang-tri","KCN Quảng Trị","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-quang-tri","2026-09-10","Huyện Hải Lăng (Khu kinh tế Đông Nam)",,,"quang tri","https://kcn-kkt.com/kcn/kcn-quang-tri","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-sinh-thai","KCN sinh thái","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-sinh-thai","2026-09-10","Huyện Triều Phong (Khu kinh tế Đông Nam)",,,"sinh thai","https://kcn-kkt.com/kcn/kcn-sinh-thai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tay-bac-ho-xa-khu-a","KCN Tây Bắc Hộ Xá khu A","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tay-bac-ho-xa-khu-a","2026-09-10","Huyện Vĩnh Linh",,,"tay bac ho xa khu a","https://kcn-kkt.com/kcn/kcn-tay-bac-ho-xa-khu-a","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tay-bac-ho-xa-khu-b","KCN Tây Bắc Hộ Xá khu B","industrial_park","44","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tay-bac-ho-xa-khu-b","2026-09-10","Huyện Vĩnh Linh",,,"tay bac ho xa khu b","https://kcn-kkt.com/kcn/kcn-tay-bac-ho-xa-khu-b","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-chieng-khuong","KCN Chiềng Khương (gắn KKT cửa khẩu Chiềng Khương)","industrial_park","14","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-chieng-khuong","2026-09-10","Chiềng Khương; Sông Mã",,,"chieng khuong gan kkt cua khau chieng khuong","https://kcn-kkt.com/kcn/kcn-chieng-khuong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-sap","KCN Lóng Sập (gắn KKT cửa khẩu Lóng Sập)","industrial_park","14","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-sap","2026-09-10","Lóng Sập; Mộc Châu",,,"long sap gan kkt cua khau long sap","https://kcn-kkt.com/kcn/kcn-long-sap","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-mai-son","KCN Mai Sơn","industrial_park","14","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-mai-son","2026-09-10","Xã Mường Bằng, huyện Mai Sơn",,,"mai son","https://kcn-kkt.com/kcn/kcn-mai-son","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-van-ho","KCN Văn Hồ","industrial_park","14","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-van-ho","2026-09-10","Bản Thuộng Cuông, xã Văn Hồ",,,"van ho","https://kcn-kkt.com/kcn/kcn-van-ho","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-cac-kcn-trong-kktck-moc-bai","Các KCN trong KKTCK Móc Bài","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/cac-kcn-trong-kktck-moc-bai","2026-09-10","Khu kinh tế cửa khẩu Móc Bài",,,"cac kcn trong kktck moc bai","https://kcn-kkt.com/kcn/cac-kcn-trong-kktck-moc-bai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-cac-kcn-trong-kktck-xa-mat","Các KCN trong KKTCK Xa Mát","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/cac-kcn-trong-kktck-xa-mat","2026-09-10","Khu kinh tế cửa khẩu Xa Mát",,,"cac kcn trong kktck xa mat","https://kcn-kkt.com/kcn/cac-kcn-trong-kktck-xa-mat","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-an-nhut-tan","KCN An Nhựt Tân","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-an-nhut-tan","2026-09-10","Huyện Tân Trụ",,,"an nhut tan","https://kcn-kkt.com/kcn/kcn-an-nhut-tan","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-an-ninh-dong","KCN An Ninh Đông","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-an-ninh-dong","2026-09-10","Huyện Độc Hoà",,,"an ninh dong","https://kcn-kkt.com/kcn/kcn-an-ninh-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-an-thanh","KCN An Thạnh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-an-thanh","2026-09-10","Huyện Bến Lức",,,"an thanh","https://kcn-kkt.com/kcn/kcn-an-thanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-an-thanh-tay-ninh","KCN An Thạnh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-an-thanh-tay-ninh","2026-09-10","Huyện Bến Lức",,,"an thanh","https://kcn-kkt.com/kcn/kcn-an-thanh-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-anh-hong-2","KCN Anh Hồng 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-anh-hong-2","2026-09-10","Huyện Độc Hoà",,,"anh hong 2","https://kcn-kkt.com/kcn/kcn-anh-hong-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ben-cai","KCN Bến Cái","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ben-cai","2026-09-10","Huyện Dương Minh Châu",,,"ben cai","https://kcn-kkt.com/kcn/kcn-ben-cai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ben-cui","KCN Bến Củi","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ben-cui","2026-09-10","Xã Lộc Ninh",,,"ben cui","https://kcn-kkt.com/kcn/kcn-ben-cui","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-hung","KCN Bình Hòa Hùng","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-hung","2026-09-10","Huyện Độc Huệ",,,"binh hoa hung","https://kcn-kkt.com/kcn/kcn-binh-hoa-hung","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-1","KCN Bình Hòa Nam 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-1","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 1","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-1-tay-ninh","KCN Bình Hòa Nam 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-1-tay-ninh","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 1","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-1-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-2","KCN Bình Hòa Nam 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-2","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 2","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-2-tay-ninh","KCN Bình Hòa Nam 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-2-tay-ninh","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 2","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-2-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-3","KCN Bình Hòa Nam 3","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-3","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 3","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-3","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-3-tay-ninh","KCN Bình Hòa Nam 3","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-3-tay-ninh","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 3","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-3-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-4","KCN Bình Hòa Nam 4","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-4","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 4","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-4","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-5","KCN Bình Hòa Nam 5","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-5","2026-09-10","Huyện Độc Huệ",,,"binh hoa nam 5","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-5","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-hoa-nam-6","KCN Bình Hòa Nam 6","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-6","2026-09-10","Xã Đức Huệ",,,"binh hoa nam 6","https://kcn-kkt.com/kcn/kcn-binh-hoa-nam-6","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-tri-dong","KCN Bình Trị Đông","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-tri-dong","2026-09-10","Huyện Tân Trụ",,,"binh tri dong","https://kcn-kkt.com/kcn/kcn-binh-tri-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-trinh-dong","KCN Bình Trinh Đông","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-trinh-dong","2026-09-10","Xã Tân Trụ",,,"binh trinh dong","https://kcn-kkt.com/kcn/kcn-binh-trinh-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cac-kcn-khac-trong-kktck-moc-bai","KCN Các KCN khác trong KKTCK Mộc Bài","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cac-kcn-khac-trong-kktck-moc-bai","2026-09-10","Xã Bến Cầu",,,"cac kcn khac trong kktck moc bai","https://kcn-kkt.com/kcn/kcn-cac-kcn-khac-trong-kktck-moc-bai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cac-kcn-trong-kkt-cua-khau-moc-bai","KCN Các KCN trong KKT cửa khẩu Mộc Bài","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cac-kcn-trong-kkt-cua-khau-moc-bai","2026-09-10","Xã Bến Cầu",,,"cac kcn trong kkt cua khau moc bai","https://kcn-kkt.com/kcn/kcn-cac-kcn-trong-kkt-cua-khau-moc-bai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cau-cang-phuoc-dong","KCN Cầu cẳng Phước Đông","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cau-cang-phuoc-dong","2026-09-10","Huyện Cần Dước",,,"cau cang phuoc dong","https://kcn-kkt.com/kcn/kcn-cau-cang-phuoc-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cau-khoi-giai-doan-1","KCN Cầu Khởi giai đoạn 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cau-khoi-giai-doan-1","2026-09-10","Xã Cầu Khởi",,,"cau khoi giai doan 1","https://kcn-kkt.com/kcn/kcn-cau-khoi-giai-doan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cau-khoi-giai-doan-2","KCN Cầu Khởi giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cau-khoi-giai-doan-2","2026-09-10","Xã Cầu Khởi",,,"cau khoi giai doan 2","https://kcn-kkt.com/kcn/kcn-cau-khoi-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cha-lo","KCN Chà Lò","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cha-lo","2026-09-10","Huyện Dương Minh Châu",,,"cha lo","https://kcn-kkt.com/kcn/kcn-cha-lo","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cong-nghe-cao-tay-ninh","KCN công nghệ cao","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cong-nghe-cao-tay-ninh","2026-09-10","Xã Hưng Thuận",,,"cong nghe cao","https://kcn-kkt.com/kcn/kcn-cong-nghe-cao-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cong-nghe-cao-tay-ninh-2","KCN công nghệ cao (Khánh Hậu)","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cong-nghe-cao-tay-ninh-2","2026-09-10","Phường Khánh Hậu",,,"cong nghe cao khanh hau","https://kcn-kkt.com/kcn/kcn-cong-nghe-cao-tay-ninh-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cua-khau-binh-hiep-2","KCN Cửa khẩu Bình Hiệp 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cua-khau-binh-hiep-2","2026-09-10","Thị xã Kiến Tường",,,"cua khau binh hiep 2","https://kcn-kkt.com/kcn/kcn-cua-khau-binh-hiep-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cua-khau-binh-hiep-giai-doan-1","KCN Cửa khẩu Bình Hiệp giai đoạn 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cua-khau-binh-hiep-giai-doan-1","2026-09-10","Thị xã Kiến Tường",,,"cua khau binh hiep giai doan 1","https://kcn-kkt.com/kcn/kcn-cua-khau-binh-hiep-giai-doan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dai-an-sai-gon","KCN Đại An Sài Gòn","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dai-an-sai-gon","2026-09-10","Khu kinh tế cửa khẩu Móc Bài",,,"dai an sai gon","https://kcn-kkt.com/kcn/kcn-dai-an-sai-gon","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-doc-hoa-1","KCN Độc Hòa 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-doc-hoa-1","2026-09-10","Huyện Độc Hòa",,,"doc hoa 1","https://kcn-kkt.com/kcn/kcn-doc-hoa-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-doc-hoa-iii","KCN Độc Hòa III","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-doc-hoa-iii","2026-09-10","Huyện Độc Hòa",,,"doc hoa 3","https://kcn-kkt.com/kcn/kcn-doc-hoa-iii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-nam-a","KCN Đông Nam Á","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-nam-a","2026-09-10","Huyện Cần Giuộc",,,"dong nam a","https://kcn-kkt.com/kcn/kcn-dong-nam-a","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-nam-a-giai-doan-2","KCN Đông Nam Á giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-nam-a-giai-doan-2","2026-09-10","Huyện Cần Giuộc",,,"dong nam a giai doan 2","https://kcn-kkt.com/kcn/kcn-dong-nam-a-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-song-ro","KCN Đông Sông Rô","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-song-ro","2026-09-10","Thị xã Kiến Tường",,,"dong song ro","https://kcn-kkt.com/kcn/kcn-dong-song-ro","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-thanh","KCN Đông Thạnh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-thanh","2026-09-10","Huyện Cần Giuộc",,,"dong thanh","https://kcn-kkt.com/kcn/kcn-dong-thanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-duc-hoa-1","KCN Đức Hòa 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-duc-hoa-1","2026-09-10","Xã Mỹ Hạnh",,,"duc hoa 1","https://kcn-kkt.com/kcn/kcn-duc-hoa-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-duc-hue-1","KCN Đức Huệ 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-duc-hue-1","2026-09-10","Xã Đức Huệ",,,"duc hue 1","https://kcn-kkt.com/kcn/kcn-duc-hue-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-duc-hue-2","KCN Đức Huệ 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-duc-hue-2","2026-09-10","Xã Đức Huệ",,,"duc hue 2","https://kcn-kkt.com/kcn/kcn-duc-hue-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hai-son-doc-hoa-dong","KCN Hải Sơn Độc Hòa Đông","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hai-son-doc-hoa-dong","2026-09-10","Huyện Độc Hoà",,,"hai son doc hoa dong","https://kcn-kkt.com/kcn/kcn-hai-son-doc-hoa-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
