"park_id","source_id","name_vi","source_url","longitude","latitude","coordinate_available","coordinate_source","coordinate_source_url","coordinate_match_method","coordinate_confidence","old_iso","old_province_code","old_province_name_vi","old_province_name_en","province_code","province_name_vi","province_name_en","source","source_page","retrieved_on"
"investvietnam-591","591","Khu công nghiệp Hoàng Mai II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoang-mai-ii.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-673","673","Khu công nghiệp Hưng Phú 2A","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hung-phu-2a.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-675","675","Khu công nghiệp Hưng Phú 2B","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hung-phu-2b.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-731","731","Khu công nghiệp Hữu Thạnh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-huu-thanh-1.html",106.4589432,10.7680338,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1183609957","unique_normalized_name_exact","high","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-603","603","KHU CÔNG NGHIỆP HỰU THẠNH","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-huu-thanh.html",106.4589432,10.7680338,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1183609957","unique_normalized_name_exact","high","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-780","780","Khu công nghiệp Khai Quang","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-khai-quang-1.html",105.6303917,21.3068417,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/596051675","unique_normalized_name_exact","high","VN-70","26","Vĩnh Phúc","Vinh Phuc","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-505","505","KHU CÔNG NGHIỆP KHAI QUANG","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-khai-quang.html",105.6303917,21.3068417,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/596051675","unique_normalized_name_exact","high","VN-70","26","Vĩnh Phúc","Vinh Phuc","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-853","853","Khu công nghiệp Khánh An","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-khanh-an-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-449","449","KHU CÔNG NGHIỆP KHÁNH AN","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-khánh-an.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-626","626","KHU CÔNG NGHIỆP KHÁNH AN","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-khanh-an.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-283","283","Khu công nghiệp Kiên Lương II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-kien-luong-ii.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-848","848","Khu công nghiệp Lạc Thịnh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-lac-thinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-712","712","Khu công nghiệp Láng Trâm","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-lang-tram.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-655","655","Khu công nghiệp Lê Minh Xuân","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-le-minh-xuan.html",106.5437368,10.7426831,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/514726183","unique_normalized_name_exact","high","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-570","570","Khu công nghiệp Lê Minh Xuân 3","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-le-minh-xuan-3.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-580","580","Khu công nghiệp Liên Hà Thái (GiP-1)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-lien-ha-thai-gip-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-573","573","Khu công nghiệp Lộc An – Bình Sơn","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-loc-an-–-binh-son.html",106.9914229,10.7885336,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/322590398","unique_normalized_name_exact","high","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-922","922","Khu công nghiệp Lộc Giang","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-loc-giang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-471","471","Khu công nghiệp Long Bình An","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-binh-an.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-701","701","Khu công nghiệp Long Đức (Trà Vinh)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-duc-tra-vinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-849","849","Khu công nghiệp Lương Sơn","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-luong-son.html",105.5447149,20.8859832,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/628712542","unique_normalized_name_exact","high","VN-14","17","Hòa Bình","Hoa Binh","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-216","216","Khu Công Nghiệp Mapletree Business City @ Binh Duong/ Mapletree Business City @ Binh Duong industrial zone","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-mapletree-business-city--binh-duong-mapletree-business-city--binh-duong-industrial-zone.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-211","211","Khu công nghiệp Minh Hưng III","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-minh-hung-iii.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-554","554","Khu công nghiệp Minh Quân","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-minh-quan.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-398","398","Khu công nghiệp Mỹ Xuân A","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-xuan-a.html",107.0326636,10.6457028,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/317515592","unique_normalized_name_exact","high","VN-43","77","Bà Rịa–Vũng Tàu","Ba Ria-Vung Tau","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-713","713","Khu công nghiệp Mỹ Xuân B1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-xuan-b1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-305","305","Khu công nghiệp Nam Đình Vũ","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nam-dinh-vu.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-820","820","KHU CÔNG NGHIỆP NAM PHỔ YÊN","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nam-pho-yen.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-612","612","Khu công nghiệp Nam Pleiku","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nam-pleiku.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-509","509","Khu công nghiệp Nhân Cơ","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhan-co.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-564","564","Khu công nghiệp Nhơn Hội – Khu B","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-hoi-–-khu-b.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-232","232","Khu công nghiệp Nhơn Hội (Khu A)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-hoi-khu-a.html",109.2722739,13.8270555,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1422861577","unique_normalized_name_exact","high","VN-31","52","Bình Định","Binh Dinh","52","Gia Lai","Gia Lai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-213","213","Khu công nghiệp Nhơn Trạch 2/Nhon Trach 2 Industrial Zone.","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-trach-2nhon-trach-2-industrial-zone.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-850","850","Khu công nghiệp Nhuận Trạch","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhuan-trach.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-742","742","KHU CÔNG NGHIỆP NINH THỦY","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-ninh-thuy.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-768","768","Khu Công nghiệp Nông -Lâm Nghiệp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nong--lam-nghiep.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-226","226","Khu công nghiệp Phan Thiết giai đoạn 2","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phan-thiet-giai-doan-2.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-557","557","Khu công nghiệp phía Nam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phia-nam.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-693","693","Khu công nghiệp Phú An Thạnh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-an-thanh.html",106.4631842,10.6832674,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1420667104","unique_normalized_name_exact","high","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-737","737","KHU CÔNG NGHIỆP PHÚ HÀ","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-ha.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-563","563","Khu công nghiệp Phú Tài","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-tai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-707","707","Khu công nghiệp Phú Thuận","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-thuan.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-582","582","Khu công nghiệp Phú Vinh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-vinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-592","592","Khu công nghiệp Phúc Sơn","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phuc-son.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-575","575","Khu công nghiệp Phước Đông","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phuoc-dong.html",106.3357859,11.1468802,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/693607177","unique_normalized_name_exact","high","VN-37","72","Tây Ninh","Tay Ninh","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-642","642","Khu công nghiệp Quán Ngang","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-quan-ngang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-217","217","Khu công nghiệp Rạch Bắp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-rach-bap.html",106.5353925,11.1381747,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1454596518","unique_normalized_name_exact","high","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-776","776","Khu Công nghiệp Sao Mai","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-sao-mai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-643","643","Khu công nghiệp Sơn Mỹ 1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-son-my-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-823","823","KHU CÔNG NGHIỆP SÔNG CÔNG I","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-cong-i.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-825","825","KHU CÔNG NGHIỆP SÔNG CÔNG II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-cong-ii.html",105.8435609,21.5099411,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/854769497","unique_normalized_name_exact","high","VN-69","19","Thái Nguyên","Thai Nguyen","19","Thái Nguyên","Thai Nguyen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-854","854","Khu công nghiệp Sông Đốc","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-doc.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-627","627","KHU CÔNG NGHIỆP SÔNG ĐỐC PHÍA NAM","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-doc-phia-nam.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-22","22","KHU CÔNG NGHIỆP SONG KHÊ – NỘI HOÀNG (KHU PHÍA BẮC)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-khe-–-noi-hoang-khu-phia-bac.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-744","744","KHU CÔNG NGHIỆP SONG KHÊ – NỘI HOÀNG (KHU PHÍA NAM)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-khe-–-noi-hoang-khu-phia-nam.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
